Something 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
4172	6.10474e-20	6.10474e-20	8.6334e-20	14.0007	0	1
4173	6.04369e-20	6.04369e-20	8.54707e-20	14.0007	0	1
4174	5.98325e-20	5.98325e-20	8.4616e-20	14.0007	0	1
4175	5.92342e-20	5.92342e-20	8.37698e-20	14.0007	0	1
4176	5.86419e-20	5.86419e-20	8.29321e-20	14.0007	0	1
4177	5.80555e-20	5.80555e-20	8.21028e-20	14.0007	0	1
4178	5.74749e-20	5.74749e-20	8.12818e-20	14.0007	0	1
4179	5.69002e-20	5.69002e-20	8.0469e-20	14.0007	0	1
4180	5.63311e-20	5.63311e-20	7.96643e-20	14.0007	0	1
4181	5.57678e-20	5.57678e-20	7.88676e-20	14.0007	0	1
4182	5.52102e-20	5.52102e-20	7.8079e-20	14.0007	0	1
4183	5.46581e-20	5.46581e-20	7.72982e-20	14.0007	0	1
4184	5.41115e-20	5.41115e-20	7.65252e-20	14.0007	0	1
4185	5.35704e-20	5.35704e-20	7.57599e-20	14.0007	0	1
4186	5.30347e-20	5.30347e-20	7.50023e-20	14.0007	0	1
4187	5.25043e-20	5.25043e-20	7.42523e-20	14.0007	0	1
4188	5.19793e-20	5.19793e-20	7.35098e-20	14.0007	0	1
4189	5.14595e-20	5.14595e-20	7.27747e-20	14.0007	0	1
4190	5.09449e-20	5.09449e-20	7.20469e-20	14.0007	0	1
4191	5.04354e-20	5.04354e-20	7.13265e-20	14.0007	0	1
4192	4.99311e-20	4.99311e-20	7.06132e-20	14.0007	0	1
4193	4.94318e-20	4.94318e-20	6.99071e-20	14.0007	0	1
4194	4.89375e-20	4.89375e-20	6.9208e-20	14.0007	0	1
4195	4.84481e-20	4.84481e-20	6.85159e-20	14.0007	0	1
4196	4.79636e-20	4.79636e-20	6.78308e-20	14.0007	0	1
4197	4.7484e-20	4.7484e-20	6.71525e-20	14.0007	0	1
4198	4.70091e-20	4.70091e-20	6.64809e-20	14.0007	0	1
4199	4.6539e-20	4.6539e-20	6.58161e-20	14.0007	0	1
4200	4.60736e-20	4.60736e-20	6.5158e-20	14.0007	0	1
4201	4.56129e-20	4.56129e-20	6.45064e-20	14.0007	0	1
4202	4.51568e-20	4.51568e-20	6.38613e-20	14.0007	0	1
4203	4.47052e-20	4.47052e-20	6.32227e-20	14.0007	0	1
4204	4.42582e-20	4.42582e-20	6.25905e-20	14.0007	0	1
4205	4.38156e-20	4.38156e-20	6.19646e-20	14.0007	0	1
4206	4.33774e-20	4.33774e-20	6.13449e-20	14.0007	0	1
4207	4.29436e-20	4.29436e-20	6.07315e-20	14.0007	0	1
4208	4.25142e-20	4.25142e-20	6.01242e-20	14.0007	0	1
4209	4.20891e-20	4.20891e-20	5.95229e-20	14.0007	0	1
4210	4.16682e-20	4.16682e-20	5.89277e-20	14.0007	0	1
4211	4.12515e-20	4.12515e-20	5.83384e-20	14.0007	0	1
4212	4.0839e-20	4.0839e-20	5.7755e-20	14.0007	0	1
4213	4.04306e-20	4.04306e-20	5.71775e-20	14.0007	0	1
4214	4.00263e-20	4.00263e-20	5.66057e-20	14.0007	0	1
4215	3.9626e-20	3.9626e-20	5.60397e-20	14.0007	0	1
4216	3.92298e-20	3.92298e-20	5.54793e-20	14.0007	0	1
4217	3.88375e-20	3.88375e-20	5.49245e-20	14.0007	0	1
4218	3.84491e-20	3.84491e-20	5.43752e-20	14.0007	0	1
4219	3.80646e-20	3.80646e-20	5.38315e-20	14.0007	0	1
4220	3.76839e-20	3.76839e-20	5.32932e-20	14.0007	0	1
4221	3.73071e-20	3.73071e-20	5.27602e-20	14.0007	0	1
4222	3.6934e-20	3.6934e-20	5.22326e-20	14.0007	0	1
4223	3.65647e-20	3.65647e-20	5.17103e-20	14.0007	0	1
4224	3.61991e-20	3.61991e-20	5.11932e-20	14.0007	0	1
4225	3.58371e-20	3.58371e-20	5.06813e-20	14.0007	0	1
4226	3.54787e-20	3.54787e-20	5.01744e-20	14.0007	0	1
4227	3.51239e-20	3.51239e-20	4.96727e-20	14.0007	0	1
4228	3.47727e-20	3.47727e-20	4.9176e-20	14.0007	0	1
4229	3.44249e-20	3.44249e-20	4.86842e-20	14.0007	0	1
4230	3.40807e-20	3.40807e-20	4.81974e-20	14.0007	0	1
4231	3.37399e-20	3.37399e-20	4.77154e-20	14.0007	0	1
4232	3.34025e-20	3.34025e-20	4.72382e-20	14.0007	0	1
4233	3.30685e-20	3.30685e-20	4.67659e-20	14.0007	0	1
4234	3.27378e-20	3.27378e-20	4.62982e-20	14.0007	0	1
4235	3.24104e-20	3.24104e-20	4.58352e-20	14.0007	0	1
4236	3.20863e-20	3.20863e-20	4.53769e-20	14.0007	0	1
4237	3.17654e-20	3.17654e-20	4.49231e-20	14.0007	0	1
4238	3.14478e-20	3.14478e-20	4.44739e-20	14.0007	0	1
4239	3.11333e-20	3.11333e-20	4.40291e-20	14.0007	0	1
4240	3.0822e-20	3.0822e-20	4.35888e-20	14.0007	0	1
4241	3.05137e-20	3.05137e-20	4.31529e-20	14.0007	0	1
4242	3.02086e-20	3.02086e-20	4.27214e-20	14.0007	0	1
4243	2.99065e-20	2.99065e-20	4.22942e-20	14.0007	0	1
4244	2.96075e-20	2.96075e-20	4.18713e-20	14.0007	0	1
4245	2.93114e-20	2.93114e-20	4.14526e-20	14.0007	0	1
4246	2.90183e-20	2.90183e-20	4.1038e-20	14.0007	0	1
4247	2.87281e-20	2.87281e-20	4.06276e-20	14.0007	0	1
4248	2.84408e-20	2.84408e-20	4.02214e-20	14.0007	0	1
4249	2.81564e-20	2.81564e-20	3.98192e-20	14.0007	0	1
4250	2.78748e-20	2.78748e-20	3.9421e-20	14.0007	0	1
4251	2.75961e-20	2.75961e-20	3.90268e-20	14.0007	0	1
4252	2.73201e-20	2.73201e-20	3.86365e-20	14.0007	0	1
4253	2.70469e-20	2.70469e-20	3.82501e-20	14.0007	0	1
4254	2.67765e-20	2.67765e-20	3.78676e-20	14.0007	0	1
4255	2.65087e-20	2.65087e-20	3.74889e-20	14.0007	0	1
4256	2.62436e-20	2.62436e-20	3.71141e-20	14.0007	0	1
4257	2.59812e-20	2.59812e-20	3.67429e-20	14.0007	0	1
4258	2.57214e-20	2.57214e-20	3.63755e-20	14.0007	0	1
4259	2.54641e-20	2.54641e-20	3.60117e-20	14.0007	0	1
4260	2.52095e-20	2.52095e-20	3.56516e-20	14.0007	0	1
4261	2.49574e-20	2.49574e-20	3.52951e-20	14.0007	0	1
4262	2.47078e-20	2.47078e-20	3.49421e-20	14.0007	0	1
4263	2.44607e-20	2.44607e-20	3.45927e-20	14.0007	0	1
4264	2.42161e-20	2.42161e-20	3.42468e-20	14.0007	0	1
4265	2.3974e-20	2.3974e-20	3.39043e-20	14.0007	0	1
4266	2.37342e-20	2.37342e-20	3.35653e-20	14.0007	0	1
4267	2.34969e-20	2.34969e-20	3.32296e-20	14.0007	0	1
4268	2.32619e-20	2.32619e-20	3.28973e-20	14.0007	0	1
4269	2.30293e-20	2.30293e-20	3.25684e-20	14.0007	0	1
4270	2.2799e-20	2.2799e-20	3.22427e-20	14.0007	0	1
4271	2.2571e-20	2.2571e-20	3.19203e-20	14.0007	0	1
4272	2.23453e-20	2.23453e-20	3.16011e-20	14.0007	0	1
4273	2.21219e-20	2.21219e-20	3.1285e-20	14.0007	0	1
4274	2.19006e-20	2.19006e-20	3.09722e-20	14.0007	0	1
4275	2.16816e-20	2.16816e-20	3.06625e-20	14.0007	0	1
4276	2.14648e-20	2.14648e-20	3.03558e-20	14.0007	0	1
4277	2.12502e-20	2.12502e-20	3.00523e-20	14.0007	0	1
4278	2.10377e-20	2.10377e-20	2.97518e-20	14.0007	0	1
4279	2.08273e-20	2.08273e-20	2.94542e-20	14.0007	0	1
4280	2.0619e-20	2.0619e-20	2.91597e-20	14.0007	0	1
4281	2.04128e-20	2.04128e-20	2.88681e-20	14.0007	0	1
4282	2.02087e-20	2.02087e-20	2.85794e-20	14.0007	0	1
4283	2.00066e-20	2.00066e-20	2.82936e-20	14.0007	0	1
4284	1.98066e-20	1.98066e-20	2.80107e-20	14.0007	0	1
4285	1.96085e-20	1.96085e-20	2.77306e-20	14.0007	0	1
4286	1.94124e-20	1.94124e-20	2.74533e-20	14.0007	0	1
4287	1.92183e-20	1.92183e-20	2.71787e-20	14.0007	0	1
4288	1.90261e-20	1.90261e-20	2.6907e-20	14.0007	0	1
4289	1.88358e-20	1.88358e-20	2.66379e-20	14.0007	0	1
4290	1.86475e-20	1.86475e-20	2.63715e-20	14.0007	0	1
4291	1.8461e-20	1.8461e-20	2.61078e-20	14.0007	0	1
4292	1.82764e-20	1.82764e-20	2.58467e-20	14.0007	0	1
4293	1.80936e-20	1.80936e-20	2.55883e-20	14.0007	0	1
4294	1.79127e-20	1.79127e-20	2.53324e-20	14.0007	0	1
4295	1.77336e-20	1.77336e-20	2.5079e-20	14.0007	0	1
4296	1.75562e-20	1.75562e-20	2.48283e-20	14.0007	0	1
4297	1.73807e-20	1.73807e-20	2.458e-20	14.0007	0	1
4298	1.72069e-20	1.72069e-20	2.43342e-20	14.0007	0	1
4299	1.70348e-20	1.70348e-20	2.40908e-20	14.0007	0	1
4300	1.68644e-20	1.68644e-20	2.38499e-20	14.0007	0	1
4301	1.66958e-20	1.66958e-20	2.36114e-20	14.0007	0	1
4302	1.65288e-20	1.65288e-20	2.33753e-20	14.0007	0	1
4303	1.63636e-20	1.63636e-20	2.31416e-20	14.0007	0	1
4304	1.61999e-20	1.61999e-20	2.29101e-20	14.0007	0	1
4305	1.60379e-20	1.60379e-20	2.2681e-20	14.0007	0	1
4306	1.58775e-20	1.58775e-20	2.24542e-20	14.0007	0	1
4307	1.57188e-20	1.57188e-20	2.22297e-20	14.0007	0	1
4308	1.55616e-20	1.55616e-20	2.20074e-20	14.0007	0	1
4309	1.5406e-20	1.5406e-20	2.17873e-20	14.0007	0	1
4310	1.52519e-20	1.52519e-20	2.15694e-20	14.0007	0	1
4311	1.50994e-20	1.50994e-20	2.13537e-20	14.0007	0	1
4312	1.49484e-20	1.49484e-20	2.11402e-20	14.0007	0	1
4313	1.47989e-20	1.47989e-20	2.09288e-20	14.0007	0	1
4314	1.46509e-20	1.46509e-20	2.07195e-20	14.0007	0	1
4315	1.45044e-20	1.45044e-20	2.05123e-20	14.0007	0	1
4316	1.43594e-20	1.43594e-20	2.03072e-20	14.0007	0	1
4317	1.42158e-20	1.42158e-20	2.01041e-20	14.0007	0	1
4318	1.40736e-20	1.40736e-20	1.99031e-20	14.0007	0	1
4319	1.39329e-20	1.39329e-20	1.97041e-20	14.0007	0	1
4320	1.37935e-20	1.37935e-20	1.9507e-20	14.0007	0	1
4321	1.36556e-20	1.36556e-20	1.93119e-20	14.0007	0	1
4322	1.35191e-20	1.35191e-20	1.91188e-20	14.0007	0	1
4323	1.33839e-20	1.33839e-20	1.89276e-20	14.0007	0	1
4324	1.325e-20	1.325e-20	1.87384e-20	14.0007	0	1
4325	1.31175e-20	1.31175e-20	1.8551e-20	14.0007	0	1
4326	1.29863e-20	1.29863e-20	1.83655e-20	14.0007	0	1
4327	1.28565e-20	1.28565e-20	1.81818e-20	14.0007	0	1
4328	1.27279e-20	1.27279e-20	1.8e-20	14.0007	0	1
4329	1.26006e-20	1.26006e-20	1.782e-20	14.0007	0	1
4330	1.24746e-20	1.24746e-20	1.76418e-20	14.0007	0	1
4331	1.23499e-20	1.23499e-20	1.74654e-20	14.0007	0	1
4332	1.22264e-20	1.22264e-20	1.72907e-20	14.0007	0	1
4333	1.21041e-20	1.21041e-20	1.71178e-20	14.0007	0	1
4334	1.19831e-20	1.19831e-20	1.69466e-20	14.0007	0	1
4335	1.18633e-20	1.18633e-20	1.67772e-20	14.0007	0	1
4336	1.17446e-20	1.17446e-20	1.66094e-20	14.0007	0	1
4337	1.16272e-20	1.16272e-20	1.64433e-20	14.0007	0	1
4338	1.15109e-20	1.15109e-20	1.62789e-20	14.0007	0	1
4339	1.13958e-20	1.13958e-20	1.61161e-20	14.0007	0	1
4340	1.12818e-20	1.12818e-20	1.59549e-20	14.0007	0	1
4341	1.1169e-20	1.1169e-20	1.57954e-20	14.0007	0	1
4342	1.10573e-20	1.10573e-20	1.56374e-20	14.0007	0	1
4343	1.09468e-20	1.09468e-20	1.5481e-20	14.0007	0	1
4344	1.08373e-20	1.08373e-20	1.53262e-20	14.0007	0	1
4345	1.07289e-20	1.07289e-20	1.5173e-20	14.0007	0	1
4346	1.06216e-20	1.06216e-20	1.50212e-20	14.0007	0	1
4347	1.05154e-20	1.05154e-20	1.4871e-20	14.0007	0	1
4348	1.04103e-20	1.04103e-20	1.47223e-20	14.0007	0	1
4349	1.03062e-20	1.03062e-20	1.45751e-20	14.0007	0	1
4350	1.02031e-20	1.02031e-20	1.44293e-20	14.0007	0	1
4351	1.01011e-20	1.01011e-20	1.42851e-20	14.0007	0	1
4352	1e-20	1e-20	1.41422e-20	14.0007	0	1
4353	9.90005e-21	9.90005e-21	1.40008e-20	14.0007	0	1
4354	9.80105e-21	9.80105e-21	1.38608e-20	14.0007	0	1
4355	9.70304e-21	9.70304e-21	1.37222e-20	14.0007	0	1
4356	9.60601e-21	9.60601e-21	1.35849e-20	14.0007	0	1
4357	9.50995e-21	9.50995e-21	1.34491e-20	14.0007	0	1
4358	9.41485e-21	9.41485e-21	1.33146e-20	14.0007	0	1
4359	9.3207e-21	9.3207e-21	1.31815e-20	14.0007	0	1
4360	9.22749e-21	9.22749e-21	1.30496e-20	14.0007	0	1
4361	9.13522e-21	9.13522e-21	1.29191e-20	14.0007	0	1
4362	9.04386e-21	9.04386e-21	1.279e-20	14.0007	0	1
4363	8.95343e-21	8.95343e-21	1.26621e-20	14.0007	0	1
4364	8.86389e-21	8.86389e-21	1.25354e-20	14.0007	0	1
4365	8.77525e-21	8.77525e-21	1.24101e-20	14.0007	0	1
4366	8.6875e-21	8.6875e-21	1.2286e-20	14.0007	0	1
4367	8.60062e-21	8.60062e-21	1.21631e-20	14.0007	0	1
4368	8.51462e-21	8.51462e-21	1.20415e-20	14.0007	0	1
4369	8.42947e-21	8.42947e-21	1.19211e-20	14.0007	0	1
4370	8.34518e-21	8.34518e-21	1.18019e-20	14.0007	0	1
4371	8.26173e-21	8.26173e-21	1.16838e-20	14.0007	0	1
4372	8.17911e-21	8.17911e-21	1.1567e-20	14.0007	0	1
4373	8.09732e-21	8.09732e-21	1.14513e-20	14.0007	0	1
4374	8.01634e-21	8.01634e-21	1.13368e-20	14.0007	0	1
4375	7.93618e-21	7.93618e-21	1.12235e-20	14.0007	0	1
4376	7.85682e-21	7.85682e-21	1.11112e-20	14.0007	0	1
4377	7.77825e-21	7.77825e-21	1.10001e-20	14.0007	0	1
4378	7.70047e-21	7.70047e-21	1.08901e-20	14.0007	0	1
4379	7.62346e-21	7.62346e-21	1.07812e-20	14.0007	0	1
4380	7.54723e-21	7.54723e-21	1.06734e-20	14.0007	0	1
4381	7.47176e-21	7.47176e-21	1.05667e-20	14.0007	0	1
4382	7.39704e-21	7.39704e-21	1.0461e-20	14.0007	0	1
4383	7.32307e-21	7.32307e-21	1.03564e-20	14.0007	0	1
4384	7.24984e-21	7.24984e-21	1.02528e-20	14.0007	0	1
4385	7.17734e-21	7.17734e-21	1.01503e-20	14.0007	0	1
4386	7.10557e-21	7.10557e-21	1.00488e-20	14.0007	0	1
4387	7.03451e-21	7.03451e-21	9.9483e-21	14.0007	0	1
4388	6.96417e-21	6.96417e-21	9.84882e-21	14.0007	0	1
4389	6.89452e-21	6.89452e-21	9.75033e-21	14.0007	0	1
4390	6.82558e-21	6.82558e-21	9.65283e-21	14.0007	0	1
4391	6.75732e-21	6.75732e-21	9.5563e-21	14.0007	0	1
4392	6.68975e-21	6.68975e-21	9.46073e-21	14.0007	0	1
4393	6.62285e-21	6.62285e-21	9.36613e-21	14.0007	0	1
4394	6.55662e-21	6.55662e-21	9.27247e-21	14.0007	0	1
4395	6.49106e-21	6.49106e-21	9.17974e-21	14.0007	0	1
4396	6.42615e-21	6.42615e-21	9.08794e-21	14.0007	0	1
4397	6.36189e-21	6.36189e-21	8.99706e-21	14.0007	0	1
4398	6.29827e-21	6.29827e-21	8.90709e-21	14.0007	0	1
4399	6.23528e-21	6.23528e-21	8.81802e-21	14.0007	0	1
4400	6.17293e-21	6.17293e-21	8.72984e-21	14.0007	0	1
4401	6.1112e-21	6.1112e-21	8.64254e-21	14.0007	0	1
4402	6.05009e-21	6.05009e-21	8.55612e-21	14.0007	0	1
4403	5.98959e-21	5.98959e-21	8.47056e-21	14.0007	0	1
4404	5.92969e-21	5.92969e-21	8.38585e-21	14.0007	0	1
4405	5.8704e-21	5.8704e-21	8.30199e-21	14.0007	0	1
4406	5.81169e-21	5.81169e-21	8.21897e-21	14.0007	0	1
4407	5.75358e-21	5.75358e-21	8.13678e-21	14.0007	0	1
4408	5.69604e-21	5.69604e-21	8.05542e-21	14.0007	0	1
4409	5.63908e-21	5.63908e-21	7.97486e-21	14.0007	0	1
4410	5.58269e-21	5.58269e-21	7.89511e-21	14.0007	0	1
4411	5.52686e-21	5.52686e-21	7.81616e-21	14.0007	0	1
4412	5.47159e-21	5.47159e-21	7.738e-21	14.0007	0	1
4413	5.41688e-21	5.41688e-21	7.66062e-21	14.0007	0	1
4414	5.36271e-21	5.36271e-21	7.58401e-21	14.0007	0	1
4415	5.30908e-21	5.30908e-21	7.50817e-21	14.0007	0	1
4416	5.25599e-21	5.25599e-21	7.43309e-21	14.0007	0	1
4417	5.20343e-21	5.20343e-21	7.35876e-21	14.0007	0	1
4418	5.1514e-21	5.1514e-21	7.28517e-21	14.0007	0	1
4419	5.09988e-21	5.09988e-21	7.21232e-21	14.0007	0	1
4420	5.04888e-21	5.04888e-21	7.1402e-21	14.0007	0	1
4421	4.99839e-21	4.99839e-21	7.0688e-21	14.0007	0	1
4422	4.94841e-21	4.94841e-21	6.99811e-21	14.0007	0	1
4423	4.89893e-21	4.89893e-21	6.92813e-21	14.0007	0	1
4424	4.84994e-21	4.84994e-21	6.85885e-21	14.0007	0	1
4425	4.80144e-21	4.80144e-21	6.79026e-21	14.0007	0	1
4426	4.75342e-21	4.75342e-21	6.72236e-21	14.0007	0	1
4427	4.70589e-21	4.70589e-21	6.65513e-21	14.0007	0	1
4428	4.65883e-21	4.65883e-21	6.58858e-21	14.0007	0	1
4429	4.61224e-21	4.61224e-21	6.52269e-21	14.0007	0	1
4430	4.56612e-21	4.56612e-21	6.45747e-21	14.0007	0	1
4431	4.52046e-21	4.52046e-21	6.39289e-21	14.0007	0	1
4432	4.47525e-21	4.47525e-21	6.32896e-21	14.0007	0	1
4433	4.4305e-21	4.4305e-21	6.26567e-21	14.0007	0	1
4434	4.3862e-21	4.3862e-21	6.20302e-21	14.0007	0	1
4435	4.34233e-21	4.34233e-21	6.14099e-21	14.0007	0	1
4436	4.29891e-21	4.29891e-21	6.07958e-21	14.0007	0	1
4437	4.25592e-21	4.25592e-21	6.01878e-21	14.0007	0	1
4438	4.21336e-21	4.21336e-21	5.95859e-21	14.0007	0	1
4439	4.17123e-21	4.17123e-21	5.89901e-21	14.0007	0	1
4440	4.12952e-21	4.12952e-21	5.84002e-21	14.0007	0	1
4441	4.08822e-21	4.08822e-21	5.78162e-21	14.0007	0	1
4442	4.04734e-21	4.04734e-21	5.7238e-21	14.0007	0	1
4443	4.00687e-21	4.00687e-21	5.66656e-21	14.0007	0	1
4444	3.9668e-21	3.9668e-21	5.6099e-21	14.0007	0	1
4445	3.92713e-21	3.92713e-21	5.5538e-21	14.0007	0	1
4446	3.88786e-21	3.88786e-21	5.49826e-21	14.0007	0	1
4447	3.84898e-21	3.84898e-21	5.44328e-21	14.0007	0	1
4448	3.81049e-21	3.81049e-21	5.38885e-21	14.0007	0	1
4449	3.77238e-21	3.77238e-21	5.33496e-21	14.0007	0	1
4450	3.73466e-21	3.73466e-21	5.28161e-21	14.0007	0	1
4451	3.69731e-21	3.69731e-21	5.22879e-21	14.0007	0	1
4452	3.66034e-21	3.66034e-21	5.1765e-21	14.0007	0	1
4453	3.62374e-21	3.62374e-21	5.12474e-21	14.0007	0	1
4454	3.5875e-21	3.5875e-21	5.07349e-21	14.0007	0	1
4455	3.55163e-21	3.55163e-21	5.02276e-21	14.0007	0	1
4456	3.51611e-21	3.51611e-21	4.97253e-21	14.0007	0	1
4457	3.48095e-21	3.48095e-21	4.9228e-21	14.0007	0	1
4458	3.44614e-21	3.44614e-21	4.87358e-21	14.0007	0	1
4459	3.41168e-21	3.41168e-21	4.82484e-21	14.0007	0	1
4460	3.37756e-21	3.37756e-21	4.77659e-21	14.0007	0	1
4461	3.34378e-21	3.34378e-21	4.72883e-21	14.0007	0	1
4462	3.31035e-21	3.31035e-21	4.68154e-21	14.0007	0	1
4463	3.27724e-21	3.27724e-21	4.63472e-21	14.0007	0	1
4464	3.24447e-21	3.24447e-21	4.58837e-21	14.0007	0	1
4465	3.21203e-21	3.21203e-21	4.54249e-21	14.0007	0	1
4466	3.17991e-21	3.17991e-21	4.49707e-21	14.0007	0	1
4467	3.14811e-21	3.14811e-21	4.4521e-21	14.0007	0	1
4468	3.11663e-21	3.11663e-21	4.40757e-21	14.0007	0	1
4469	3.08546e-21	3.08546e-21	4.3635e-21	14.0007	0	1
4470	3.0546e-21	3.0546e-21	4.31986e-21	14.0007	0	1
4471	3.02406e-21	3.02406e-21	4.27667e-21	14.0007	0	1
4472	2.99382e-21	2.99382e-21	4.2339e-21	14.0007	0	1
4473	2.96388e-21	2.96388e-21	4.19156e-21	14.0007	0	1
4474	2.93424e-21	2.93424e-21	4.14964e-21	14.0007	0	1
4475	2.9049e-21	2.9049e-21	4.10815e-21	14.0007	0	1
4476	2.87585e-21	2.87585e-21	4.06707e-21	14.0007	0	1
4477	2.84709e-21	2.84709e-21	4.0264e-21	14.0007	0	1
4478	2.81862e-21	2.81862e-21	3.98613e-21	14.0007	0	1
4479	2.79043e-21	2.79043e-21	3.94627e-21	14.0007	0	1
4480	2.76253e-21	2.76253e-21	3.90681e-21	14.0007	0	1
4481	2.7349e-21	2.7349e-21	3.86774e-21	14.0007	0	1
4482	2.70756e-21	2.70756e-21	3.82906e-21	14.0007	0	1
4483	2.68048e-21	2.68048e-21	3.79077e-21	14.0007	0	1
4484	2.65368e-21	2.65368e-21	3.75286e-21	14.0007	0	1
4485	2.62714e-21	2.62714e-21	3.71533e-21	14.0007	0	1
4486	2.60087e-21	2.60087e-21	3.67818e-21	14.0007	0	1
4487	2.57486e-21	2.57486e-21	3.6414e-21	14.0007	0	1
4488	2.54911e-21	2.54911e-21	3.60499e-21	14.0007	0	1
4489	2.52362e-21	2.52362e-21	3.56894e-21	14.0007	0	1
4490	2.49838e-21	2.49838e-21	3.53325e-21	14.0007	0	1
4491	2.4734e-21	2.4734e-21	3.49791e-21	14.0007	0	1
4492	2.44866e-21	2.44866e-21	3.46293e-21	14.0007	0	1
4493	2.42418e-21	2.42418e-21	3.42831e-21	14.0007	0	1
4494	2.39994e-21	2.39994e-21	3.39402e-21	14.0007	0	1
4495	2.37594e-21	2.37594e-21	3.36008e-21	14.0007	0	1
4496	2.35218e-21	2.35218e-21	3.32648e-21	14.0007	0	1
4497	2.32866e-21	2.32866e-21	3.29322e-21	14.0007	0	1
4498	2.30537e-21	2.30537e-21	3.26028e-21	14.0007	0	1
4499	2.28232e-21	2.28232e-21	3.22768e-21	14.0007	0	1
4500	2.25949e-21	2.25949e-21	3.1954e-21	14.0007	0	1
4501	2.2369e-21	2.2369e-21	3.16345e-21	14.0007	0	1
4502	2.21453e-21	2.21453e-21	3.13182e-21	14.0007	0	1
4503	2.19238e-21	2.19238e-21	3.1005e-21	14.0007	0	1
4504	2.17046e-21	2.17046e-21	3.06949e-21	14.0007	0	1
4505	2.14875e-21	2.14875e-21	3.0388e-21	14.0007	0	1
4506	2.12727e-21	2.12727e-21	3.00841e-21	14.0007	0	1
4507	2.10599e-21	2.10599e-21	2.97833e-21	14.0007	0	1
4508	2.08493e-21	2.08493e-21	2.94854e-21	14.0007	0	1
4509	2.06409e-21	2.06409e-21	2.91906e-21	14.0007	0	1
4510	2.04344e-21	2.04344e-21	2.88987e-21	14.0007	0	1
4511	2.02301e-21	2.02301e-21	2.86097e-21	14.0007	0	1
4512	2.00278e-21	2.00278e-21	2.83236e-21	14.0007	0	1
4513	1.98275e-21	1.98275e-21	2.80403e-21	14.0007	0	1
4514	1.96292e-21	1.96292e-21	2.77599e-21	14.0007	0	1
4515	1.9433e-21	1.9433e-21	2.74823e-21	14.0007	0	1
4516	1.92386e-21	1.92386e-21	2.72075e-21	14.0007	0	1
4517	1.90462e-21	1.90462e-21	2.69354e-21	14.0007	0	1
4518	1.88558e-21	1.88558e-21	2.66661e-21	14.0007	0	1
4519	1.86672e-21	1.86672e-21	2.63994e-21	14.0007	0	1
4520	1.84805e-21	1.84805e-21	2.61354e-21	14.0007	0	1
4521	1.82957e-21	1.82957e-21	2.58741e-21	14.0007	0	1
4522	1.81128e-21	1.81128e-21	2.56153e-21	14.0007	0	1
4523	1.79317e-21	1.79317e-21	2.53592e-21	14.0007	0	1
4524	1.77523e-21	1.77523e-21	2.51056e-21	14.0007	0	1
4525	1.75748e-21	1.75748e-21	2.48545e-21	14.0007	0	1
4526	1.73991e-21	1.73991e-21	2.4606e-21	14.0007	0	1
4527	1.72251e-21	1.72251e-21	2.43599e-21	14.0007	0	1
4528	1.70528e-21	1.70528e-21	2.41163e-21	14.0007	0	1
4529	1.68823e-21	1.68823e-21	2.38752e-21	14.0007	0	1
4530	1.67135e-21	1.67135e-21	2.36364e-21	14.0007	0	1
4531	1.65463e-21	1.65463e-21	2.34001e-21	14.0007	0	1
4532	1.63809e-21	1.63809e-21	2.31661e-21	14.0007	0	1
4533	1.62171e-21	1.62171e-21	2.29344e-21	14.0007	0	1
4534	1.60549e-21	1.60549e-21	2.27051e-21	14.0007	0	1
4535	1.58943e-21	1.58943e-21	2.2478e-21	14.0007	0	1
4536	1.57354e-21	1.57354e-21	2.22532e-21	14.0007	0	1
4537	1.5578e-21	1.5578e-21	2.20307e-21	14.0007	0	1
4538	1.54223e-21	1.54223e-21	2.18104e-21	14.0007	0	1
4539	1.5268e-21	1.5268e-21	2.15923e-21	14.0007	0	1
4540	1.51154e-21	1.51154e-21	2.13764e-21	14.0007	0	1
4541	1.49642e-21	1.49642e-21	2.11626e-21	14.0007	0	1
4542	1.48146e-21	1.48146e-21	2.0951e-21	14.0007	0	1
4543	1.46664e-21	1.46664e-21	2.07415e-21	14.0007	0	1
4544	1.45198e-21	1.45198e-21	2.0534e-21	14.0007	0	1
4545	1.43746e-21	1.43746e-21	2.03287e-21	14.0007	0	1
4546	1.42308e-21	1.42308e-21	2.01254e-21	14.0007	0	1
4547	1.40885e-21	1.40885e-21	1.99242e-21	14.0007	0	1
4548	1.39476e-21	1.39476e-21	1.97249e-21	14.0007	0	1
4549	1.38081e-21	1.38081e-21	1.95277e-21	14.0007	0	1
4550	1.36701e-21	1.36701e-21	1.93324e-21	14.0007	0	1
4551	1.35334e-21	1.35334e-21	1.91391e-21	14.0007	0	1
4552	1.3398e-21	1.3398e-21	1.89477e-21	14.0007	0	1
4553	1.32641e-21	1.32641e-21	1.87582e-21	14.0007	0	1
4554	1.31314e-21	1.31314e-21	1.85706e-21	14.0007	0	1
4555	1.30001e-21	1.30001e-21	1.83849e-21	14.0007	0	1
4556	1.28701e-21	1.28701e-21	1.82011e-21	14.0007	0	1
4557	1.27414e-21	1.27414e-21	1.80191e-21	14.0007	0	1
4558	1.2614e-21	1.2614e-21	1.78389e-21	14.0007	0	1
4559	1.24878e-21	1.24878e-21	1.76605e-21	14.0007	0	1
